time,X_value,Y_value,Z_value
Started:,Apr 22 2020,11:44:50:853, 
0.5030,0.45774,1.41568,0.82183
0.5041,0.47798,1.39704,0.80851
0.5060,0.49609,1.39012,0.80052
0.5084,0.50461,1.38479,0.79093
0.5112,0.52272,1.38266,0.77921
0.5194,0.52379,1.38852,0.76750
0.5213,0.51846,1.40024,0.76324
0.5229,0.51047,1.40663,0.74513
0.5229,0.50248,1.42048,0.72329
0.5245,0.47532,1.43752,0.72222
0.5263,0.45614,1.43912,0.69772
0.5286,0.43271,1.43699,0.67535
0.5311,0.41833,1.43379,0.64446
0.5396,0.39329,1.41408,0.62422
0.5410,0.37838,1.39491,0.59546
0.5427,0.35654,1.36934,0.57628
0.5441,0.34909,1.34165,0.56403
0.5458,0.34269,1.32407,0.56030
0.5473,0.34323,1.29477,0.55338
0.5491,0.34003,1.26708,0.56084
0.5511,0.33737,1.24790,0.57468
0.5598,0.33044,1.23512,0.57841
0.5611,0.33098,1.21754,0.59439
0.5630,0.31713,1.20529,0.60504
0.5630,0.31659,1.18399,0.60345
0.5661,0.30488,1.15576,0.61357
0.5674,0.29955,1.12060,0.61942
0.5686,0.30275,1.10196,0.62315
0.5710,0.30062,1.06681,0.61623
0.5798,0.31074,1.04337,0.60824
0.5826,0.31766,1.02207,0.59546
0.5847,0.33311,0.99757,0.58534
0.5847,0.35122,0.98958,0.58001
0.5847,0.35761,0.98958,0.57681
0.5861,0.37625,0.99117,0.58108
0.5884,0.37625,1.00129,0.57522
0.5910,0.38317,1.01035,0.57575
0.5998,0.37891,1.00928,0.57202
0.6024,0.37199,1.01461,0.56403
0.6041,0.36347,1.00928,0.56936
0.6041,0.35921,1.01248,0.56829
0.6057,0.35228,1.00769,0.57522
0.6084,0.33311,1.00129,0.57894
0.6099,0.33151,0.98691,0.58800
0.6111,0.32352,0.97360,0.58587
0.6197,0.30701,0.94164,0.59173
0.6224,0.30967,0.90968,0.59492
0.6239,0.29902,0.87559,0.58693
0.6239,0.28730,0.84204,0.59279
0.6255,0.29103,0.80049,0.59120
0.6283,0.28464,0.77493,0.59066
0.6296,0.28730,0.74137,0.58906
0.6308,0.28464,0.72592,0.60717
0.6400,0.28197,0.71474,0.62209
0.6426,0.29316,0.71207,0.63061
0.6442,0.29902,0.71154,0.64978
0.6442,0.30754,0.69556,0.65564
0.6458,0.32352,0.69450,0.67216
0.6475,0.33151,0.67479,0.67535
0.6487,0.35707,0.66254,0.67109
0.6503,0.36986,0.63751,0.66736
0.6598,0.38637,0.60502,0.65458
0.6628,0.40235,0.55761,0.64393
0.6655,0.41300,0.51127,0.63114
0.6655,0.41194,0.46706,0.61197
0.6668,0.40821,0.41220,0.58853
0.6684,0.40608,0.36107,0.57468
0.6712,0.38690,0.32112,0.56563
0.6726,0.37572,0.27958,0.56723
0.6805,0.36187,0.24016,0.55125
0.6833,0.35228,0.20820,0.54219
0.6833,0.33044,0.18477,0.52621
0.6850,0.31713,0.15707,0.52728
0.6868,0.30434,0.14269,0.51929
0.6868,0.28410,0.12192,0.51024
0.6888,0.26706,0.12352,0.49053
0.6905,0.24203,0.11659,0.47082
0.6956,0.22072,0.10754,0.45324
0.6957,0.19143,0.11127,0.44685
0.6980,0.16533,0.09475,0.44259
0.7004,0.14349,0.10274,0.44632
0.7029,0.11952,0.10381,0.44898
0.7052,0.09608,0.10647,0.46869
0.7078,0.07798,0.10487,0.48201
0.7102,0.06786,0.10967,0.49905
0.7190,0.05241,0.10434,0.52408
0.7204,0.03696,0.10274,0.54379
0.7204,0.02844,0.10967,0.58587
0.7218,0.00980,0.14748,0.65990
0.7232,-0.02003,0.16080,0.68387
0.7251,-0.03175,0.16080,0.67908
0.7275,-0.05785,0.14269,0.68068
0.7302,-0.06424,0.11553,0.67375
0.7387,-0.09833,0.07824,0.67269
0.7405,-0.11590,0.04788,0.66417
0.7405,-0.14200,0.00794,0.66683
0.7421,-0.15638,-0.03361,0.66150
0.7434,-0.18408,-0.06397,0.66843
0.7450,-0.19846,-0.10072,0.68068
0.7474,-0.22722,-0.13747,0.68600
0.7502,-0.23734,-0.17795,0.67748
0.7585,-0.23308,-0.20192,0.65724
0.7601,-0.21764,-0.21257,0.63221
0.7601,-0.18568,-0.21151,0.61250
0.7620,-0.15692,-0.22056,0.59173
0.7634,-0.12922,-0.23495,0.56829
0.7648,-0.10418,-0.22216,0.55924
0.7673,-0.08501,-0.22696,0.53793
0.7700,-0.07169,-0.21577,0.51450
0.7789,-0.06530,-0.20938,0.49159
0.7802,-0.06690,-0.18967,0.47135
0.7802,-0.06743,-0.16091,0.46762
0.7818,-0.07809,-0.13375,0.45964
0.7831,-0.09300,-0.09966,0.46922
0.7847,-0.10685,-0.06663,0.47615
0.7874,-0.12389,-0.03201,0.48680
0.7899,-0.13934,0.00740,0.50597
0.7987,-0.15745,0.04522,0.52568
0.8002,-0.16810,0.09369,0.54965
0.8002,-0.18461,0.12938,0.55924
0.8017,-0.19260,0.17625,0.58108
0.8031,-0.20965,0.23217,0.59546
0.8046,-0.22935,0.29289,0.60824
0.8084,-0.25865,0.35628,0.62528
0.8138,-0.28635,0.43724,0.64872
0.8188,-0.31351,0.52086,0.66949
0.8198,-0.33428,0.59596,0.68014
0.8198,-0.35719,0.67692,0.68281
0.8216,-0.38488,0.76853,0.69186
0.8228,-0.41471,0.84790,0.70411
0.8246,-0.44400,0.92406,0.71530
0.8271,-0.45998,0.99224,0.73341
0.8298,-0.47330,1.05456,0.75951
0.8385,-0.47649,1.10889,0.78028
0.8398,-0.48342,1.15629,0.79839
0.8398,-0.47969,1.20636,0.81810
0.8425,-0.47117,1.25270,0.82662
0.8438,-0.46744,1.28732,0.83887
0.8452,-0.45892,1.32194,0.84153
0.8469,-0.46211,1.35017,0.83780
0.8495,-0.45625,1.38372,0.83461
0.8582,-0.45998,1.41036,0.82183
0.8595,-0.45839,1.43486,0.81597
0.8595,-0.45892,1.46575,0.79892
0.8623,-0.46637,1.48546,0.78667
0.8636,-0.48342,1.50996,0.78241
0.8650,-0.49993,1.53286,0.77389
0.8675,-0.51058,1.55576,0.76696
0.8694,-0.54041,1.58186,0.78081
0.8783,-0.55799,1.60370,0.77016
0.8796,-0.58409,1.62714,0.78348
0.8797,-0.60699,1.65377,0.78561
0.8813,-0.62457,1.67507,0.79679
0.8827,-0.65013,1.69691,0.80212
0.8841,-0.67304,1.72567,0.81384
0.8867,-0.69541,1.74591,0.82555
0.8896,-0.70553,1.76935,0.84313
